"sampleID","x-coordinate","y-coordinate","Year","annuprec","annutemp","annusnowcount","annuNAO","Acanthoceras zachariasii","Achnanthidium minutissimum","Acutodesmus acuminatus","Acutodesmus obliquus","Anabaena planctonica","Anabaena spiroides","Anathece bachmannii","Anathece clathrata","Anathece minutissima","Anathece smithii","Ankistrodesmus fusiformis","Ankyra judayi","Aphanizomenon flexuosum","Aphanizomenon flosaquae","Aphanizomenon gracile","Aphanizomenon klebahnii","Aphanizomenon skujae","Aphanizomenon yezoense","Aphanocapsa delicatissima","Aphanocapsa elachista","Aphanocapsa holsatica","Aphanocapsa incerta","Aphanocapsa planctonica","Asterionella formosa","Aulacoseira alpigena","Aulacoseira ambigua","Aulacoseira distans","Aulacoseira granulata","Aulacoseira islandica","Aulacoseira italica","Aulacoseira muzzanensis","Aulacoseira subarctica","Aulomonas purdyi","Belonastrum berolinensis","Bicoeca cylindrica","Bicosoeca mitra","Bicosoeca planctonica","Binuclearia lauterbornii","Bitrichia chodatii","Botryococcus braunii","Botryococcus neglectus","Botryococcus terribilis","Centritractus africanus","Centritractus belonophorus","Ceratium furcoides","Ceratium hirundinella","Ceratium rhomvoides","Chimonodinium lomnickii","Chlamydocapsa planctonica","Chlorogonium minimum","Chlorotetraedron incus","Chroococcus aphanocapsoides","Chroococcus dispersus","Chroococcus microscopicus","Chroococcus minutus","Chrysidiastrum catenatum","Chrysochromulina parva","Chrysococcus biporus","Chrysococcus cordiformis","Chrysococcus ornatus","Chrysococcus rufescens","Chrysolykos planctonicus","Chrysosphaerella longispina","Closteriopsis longissima","Closterium acutum","Closterium gracile","Closterium kuetzingii","Closterium pronum","Coelastrum astroideum","Coelastrum cambricum","Coelastrum microporum","Coelastrum sphaericum","Coelomoron pusillum","Coelosphaerium kuetzingianum","Coelosphaerium minutissimum","Coelosphaerium subarcticum","Cosmarium bioculatum","Cosmarium contractum","Cosmarium phaseolus","Cosmarium pygmaeum","Cosmarium regnesii","Crucigenia fenestrata","Crucigenia quadrata","Crucigenia tetrapedia","Cryptomonas curvata","Cryptomonas marssonii","Cuspidothrix issatschenkoi","Cyanodictyon filiforme","Cyanodictyon imperfectum","Cyanodictyon planctonicum","Cyanodictyon reticulatum","Cyanonephron styloides","Cyclostephanos dubius","Cyclotella glomerata","Cyclotella meneghiniana","Cyclotella radiosa","Cyclotella rossii","Cyclotella stelligera","Desmarella moniliformis","Desmodesmus abundans","Desmodesmus aculeolatus","Desmodesmus armatus","Desmodesmus bicellularis","Desmodesmus brasiliensis","Desmodesmus communis","Desmodesmus denticulatus","Desmodesmus granulatus","Desmodesmus intermedius","Desmodesmus maximus","Desmodesmus opoliensis","Desmodesmus serratus","Desmodesmus spinosus","Desmodesmus subspicatus","Diatoma tenuis","Dichotomococcus curvatus","Dictyosphaerium chlorelloides","Dictyosphaerium ehrenbergianum","Dictyosphaerium subsolitarium","Dimorphococcus lunatus","Dinobryon acuminatum","Dinobryon bavaricum","Dinobryon borgei","Dinobryon crenulatum","Dinobryon cylindricum","Dinobryon divergens","Dinobryon sertularia","Dinobryon sociale","Dinobryon suecicum","Dolichospermum crassum","Dolichospermum curvum","Dolichospermum flosaquae","Dolichospermum lemmermannii","Dolichospermum macrosporum","Dolichospermum mendotae","Dolichospermum mucosum","Dolichospermum smithii","Dolichospermum solitarium","Dolichospermum spiroides","Elakatothrix gelatinosa","Elakatothrix genevensis","Entomoneis ornata","Eudorina elegans","Euglena allorgei","Euglena oxyuris","Euglenaformis proxima","Eunotia zasuminensis","Fragilaria capucina","Fragilaria crotonensis","Franceia droescheri","Gloeobotrys limneticus","Gloeotila fennica","Golenkinia radiata","Goniochloris mutica","Goniochloris pulchra","Goniochloris smithii","Gonyostomum latum","Gonyostomum semen","Gymnodinium fuscum","Gymnodinium uberrimum","Gyrodinium helveticum","Gyromitus cordiformis","Hariotina reticulata","Hindakia tetrachotoma","Katablepharis ovalis","Kephyrion boreale","Kephyrion cupuliforme","Kephyrion littorale","Kephyrion ovale","Kephyrion skujae","Kirchneriella lunaris","Kirchneriella obesa","Koliella longiseta","Koliella spiculiformis","Lacunastrum gracillimum","Lagerheimia genevensis","Lanceola spatulifera","Lemmermannia komarekii","Lepocinclis acus","Lepocinclis oxyuris","Lepocinclis spirogyroides","Limnococcus limneticus","Limnothrix planctonica","Limnothrix redekei","Mallomonas akrokomos","Mallomonas allorgei","Mallomonas caudata","Mallomonas crassisquama","Mallomonas punctifera","Mallomonas tonsurata","Melosira varians","Merismopedia minutissima","Merismopedia tenuissima","Merismopedia warmingiana","Micractinium pusillum","Microcystis aeruginosa","Microcystis botrys","Microcystis flos-aquae","Microcystis novacekii","Microcystis viridis","Microcystis wesenbergii","Monochrysis aphanaster","Monochrysis parva","Monomorphina pyrum","Monoraphidium arcuatum","Monoraphidium circinale","Monoraphidium contortum","Monoraphidium convolutum","Monoraphidium dybowskii","Monoraphidium griffithii","Monoraphidium komarkovae","Monoraphidium minutum","Monoraphidium mirabile","Mucidosphaerium pulchellum","Mychonastes elegans","Nephrochlamys rostrata","Nephrochlamys willeana","Nephrocytium agardhianum","Nephrocytium limneticum","Nephroselmis olivacea","Nitzschia acicularis","Nitzschia holsatica","Oocystis borgei","Oocystis lacustris","Oocystis rhomboidea","Ophiocytium capitatum","Oscillatoria tenuis","Pandorina charkowiensis","Pandorina morum","Parapediastrum biradiatum","Parvodinium goslaviense","Parvodinium umbonatum","Paulschulzia pseudovolvox","Pediastrum angulosum","Pediastrum boryanum","Pediastrum duplex","Peridiniopsis penardiforme","Peridinium bipes","Peridinium cinctum","Peridinium willei","Phacus curvicauda","Phacus longicauda","Phacus monilatus","Phacus pleuronectes","Phacus tortus","Plagioselmis nannoplanctica","Planctococcus sphaerocystiformis","Planktolyngbya limnetica","Planktosphaeria gelatinosa","Planktothrix agardhii","Planktothrix mougeotii","Polyedriopsis spinulosa","Pseudanabaena acicularis","Pseudanabaena limnetica","Pseudanabaena mucicola","Pseudogoniochloris tripus","Pseudokephyrion entzii","Pseudokephyrion tatricum","Pseudokirchneriella elongata","Pseudopediastrum boryanum","Pseudopedinella thomsenii","Pseudosphaerocystis lacustris","Pseudostaurastrum enorme","Pseudostaurastrum limneticum","Quadricoccus ellipticus","Quadrigula closterioides","Quadrigula korsikovii","Quadrigula pfitzeri","Radiocystis geminata","Raphidocelis danubiana","Raphidocelis subcapitata","Rhabdoderma lineare","Rhabdogloea smithii","Rhizosolenia longiseta","Rhodomonas lacustris","Rhodomonas lens","Romeria elegans","Salpingoeca frequentissima","Scenedesmus acuminatus","Scenedesmus ellipticus","Scenedesmus obtusus","Scenedesmus quadricauda","Scenedesmus verrucosus","Schroederia setigera","Selenastrum bibraianum","Selenastrum gracile","Siderocelis ornata","Snowella atomus","Snowella fennica","Snowella lacustris","Snowella litoralis","Snowella septentrionalis","Sorastrum spinulosum","Spermatozopsis exsultans","Sphaerocystis schroeteri","Spondylosium planum","Staurastrum anatinum","Staurastrum avicula","Staurastrum chaetoceras","Staurastrum cingulum","Staurastrum longipes","Staurastrum luetkemuelleri","Staurastrum ophiura","Staurastrum paradoxum","Staurastrum pingue","Staurastrum pseudopelagicum","Staurastrum tetracerum","Stauridium privum","Stauridium tetras","Staurodesmus cuspidatus","Staurodesmus dejectus","Staurodesmus extensus","Staurodesmus incus","Staurodesmus leptodermus","Staurodesmus triangularis","Staurosira construens","Stelexomonas dichotoma","Stephanodiscus hantzschii","Stephanodiscus parvus","Stichogloea doederleinii","Stichogloea olivacea","Synedra nana","Synedra ulna","Tabellaria fenestrata","Tabellaria flocculosa","Teilingia granulata","Telonema subtile","Tetrachlorella alternans","Tetraedriella jovetti","Tetraedriella spinigera","Tetraedron caudatum","Tetraedron minimum","Tetraplektron torsum","Tetrastrum staurogeniaeforme","Tetrastrum triangulare","Trachelomonas armata","Trachelomonas crebea","Trachelomonas hispida","Trachelomonas intermedia","Trachelomonas oblonga","Trachelomonas planctonica","Trachelomonas rugulosa","Trachelomonas similis","Trachelomonas volvocina","Trachelomonas volvocinopsis","Trachelomonas volzii","Treubaria setigera","Treubaria triappendiculata","Ulnaria delicatissima","Ulnaria ulna","Urosolenia eriensis","Westella botryoides","Willea apiculata","Willea irregularis","Willea rectangularis","Willea truncata","Willea vilhelmii","Woronichinia elorantae","Woronichinia karelica","Woronichinia naegeliana","Xanthidium antilopaeum"
"phytoplankton_dec_4_SB_SampleID_708",443212.000000455,6927195.00000703,2016,831.998943328858,4.06666662295659,154,-0.0383333333333333,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"phytoplankton_dec_4_SB_SampleID_709",459685.000002867,6928295.00000264,2008,966.523704528808,4.67500004669031,135,-0.378333333333333,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
"phytoplankton_dec_4_SB_SampleID_710",644287.000007951,6929214.00000965,2010,654.138559341431,2.00833336512246,167,-1.1525,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
"phytoplankton_dec_4_SB_SampleID_711",644287.000001901,6929214.00000222,2011,787.775333404541,4.24166663115223,142,0.293333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
"phytoplankton_dec_4_SB_SampleID_712",644287.000002951,6929214.00000702,2012,1052.54491424561,2.7416665305694,168,-0.455833333333333,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
"phytoplankton_dec_4_SB_SampleID_713",644287.00000714,6929214.00000547,2014,608.049337387085,4.80000003178913,133,0.186666666666667,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
"phytoplankton_dec_4_SB_SampleID_714",644287.000009731,6929214.00000002,2016,870.131978988648,3.96666663885116,166,-0.0383333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
"phytoplankton_dec_4_SB_SampleID_715",682007.00000339,6930006.00000363,2010,706.043684005737,1.67499995231628,166,-1.1525,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
"phytoplankton_dec_4_SB_SampleID_716",682007.000003053,6930006.00000615,2013,830.215001106263,4.19999986886978,148,0.21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"phytoplankton_dec_4_SB_SampleID_717",494441.00000972,6930394.00000393,2010,613.792636871338,2.24166669448217,174,-1.1525,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
"phytoplankton_dec_4_SB_SampleID_718",494441.000007495,6930394.00000424,2016,874.976861953735,4.11666679382324,178,-0.0383333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
"phytoplankton_dec_4_SB_SampleID_719",686723.000000424,6931917.000009,2017,805.400060653687,3.32500006941458,182,0.225833333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
